//Loading PDBs.
//PDB loading of cell: SRAMNSA_1
//Making the stats.
GID                       totalC    totalCC    ratioCC     Cell    Layout   Source
2355                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X0/X1/X1/X1/X1/18  XI0/XI35/XI7/NET35  
2356                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X0/X1/X2/X0/X0/15  XI0/XI35/XI8/NET33  
2357                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X0/X1/X2/X0/X0/16  XI0/XI35/XI8/NET34  
2358                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X0/X1/X2/X0/X0/17  XI0/XI35/XI8/NET36  
2359                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X0/X1/X2/X0/X0/18  XI0/XI35/XI8/NET35  
2360                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X0/X1/X2/X0/X1/15  XI0/XI35/XI9/NET33  
2361                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X0/X1/X2/X0/X1/16  XI0/XI35/XI9/NET34  
2362                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X0/X1/X2/X0/X1/17  XI0/XI35/XI9/NET36  
2363                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X0/X1/X2/X0/X1/18  XI0/XI35/XI9/NET35  
2364                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X0/X1/X2/X1/X0/15  XI0/XI35/XI10/NET33  
2365                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X0/X1/X2/X1/X0/16  XI0/XI35/XI10/NET34  
2366                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X0/X1/X2/X1/X0/17  XI0/XI35/XI10/NET36  
2367                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X0/X1/X2/X1/X0/18  XI0/XI35/XI10/NET35  
2368                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X0/X1/X2/X1/X1/15  XI0/XI35/XI11/NET33  
2369                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X0/X1/X2/X1/X1/16  XI0/XI35/XI11/NET34  
2370                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X0/X1/X2/X1/X1/17  XI0/XI35/XI11/NET36  
2371                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X0/X1/X2/X1/X1/18  XI0/XI35/XI11/NET35  
2372                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X0/X1/X3/X0/X0/15  XI0/XI35/XI12/NET33  
2373                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X0/X1/X3/X0/X0/16  XI0/XI35/XI12/NET34  
2374                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X0/X1/X3/X0/X0/17  XI0/XI35/XI12/NET36  
2375                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X0/X1/X3/X0/X0/18  XI0/XI35/XI12/NET35  
2376                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X0/X1/X3/X0/X1/15  XI0/XI35/XI13/NET33  
2377                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X0/X1/X3/X0/X1/16  XI0/XI35/XI13/NET34  
2378                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X0/X1/X3/X0/X1/17  XI0/XI35/XI13/NET36  
2379                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X0/X1/X3/X0/X1/18  XI0/XI35/XI13/NET35  
2380                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X0/X1/X3/X1/X0/15  XI0/XI35/XI14/NET33  
2381                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X0/X1/X3/X1/X0/16  XI0/XI35/XI14/NET34  
2382                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X0/X1/X3/X1/X0/17  XI0/XI35/XI14/NET36  
2383                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X0/X1/X3/X1/X0/18  XI0/XI35/XI14/NET35  
2384                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X0/X1/X3/X1/X1/15  XI0/XI35/XI15/NET33  
2385                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X0/X1/X3/X1/X1/16  XI0/XI35/XI15/NET34  
2386                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X0/X1/X3/X1/X1/17  XI0/XI35/XI15/NET36  
2387                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X0/X1/X3/X1/X1/18  XI0/XI35/XI15/NET35  
2388                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X0/X0/X0/15  XI0/XI36/XI0/NET33  
2389                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X0/X0/X0/16  XI0/XI36/XI0/NET34  
2390                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X0/X0/X0/17  XI0/XI36/XI0/NET36  
2391                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X0/X0/X0/18  XI0/XI36/XI0/NET35  
2392                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X0/X0/X1/15  XI0/XI36/XI1/NET33  
2393                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X0/X0/X1/16  XI0/XI36/XI1/NET34  
2394                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X0/X0/X1/17  XI0/XI36/XI1/NET36  
2395                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X0/X0/X1/18  XI0/XI36/XI1/NET35  
2396                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X0/X1/X0/15  XI0/XI36/XI2/NET33  
2397                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X0/X1/X0/16  XI0/XI36/XI2/NET34  
2398                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X0/X1/X0/17  XI0/XI36/XI2/NET36  
2399                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X0/X1/X0/18  XI0/XI36/XI2/NET35  
2400                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X0/X1/X1/15  XI0/XI36/XI3/NET33  
2401                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X0/X1/X1/16  XI0/XI36/XI3/NET34  
2402                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X0/X1/X1/17  XI0/XI36/XI3/NET36  
2403                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X0/X1/X1/18  XI0/XI36/XI3/NET35  
2404                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X1/X0/X0/15  XI0/XI36/XI4/NET33  
2405                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X1/X0/X0/16  XI0/XI36/XI4/NET34  
2406                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X1/X0/X0/17  XI0/XI36/XI4/NET36  
2407                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X1/X0/X0/18  XI0/XI36/XI4/NET35  
2408                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X1/X0/X1/15  XI0/XI36/XI5/NET33  
2409                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X1/X0/X1/16  XI0/XI36/XI5/NET34  
2410                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X1/X0/X1/17  XI0/XI36/XI5/NET36  
2411                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X1/X0/X1/18  XI0/XI36/XI5/NET35  
2412                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X1/X1/X0/15  XI0/XI36/XI6/NET33  
2413                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X1/X1/X0/16  XI0/XI36/XI6/NET34  
2414                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X1/X1/X0/17  XI0/XI36/XI6/NET36  
2415                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X1/X1/X0/18  XI0/XI36/XI6/NET35  
2416                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X1/X1/X1/15  XI0/XI36/XI7/NET33  
2417                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X1/X1/X1/16  XI0/XI36/XI7/NET34  
2418                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X1/X1/X1/17  XI0/XI36/XI7/NET36  
2419                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X1/X1/X1/18  XI0/XI36/XI7/NET35  
2420                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X2/X0/X0/15  XI0/XI36/XI8/NET33  
2421                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X2/X0/X0/16  XI0/XI36/XI8/NET34  
2422                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X2/X0/X0/17  XI0/XI36/XI8/NET36  
2423                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X2/X0/X0/18  XI0/XI36/XI8/NET35  
2424                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X2/X0/X1/15  XI0/XI36/XI9/NET33  
2425                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X2/X0/X1/16  XI0/XI36/XI9/NET34  
2426                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X2/X0/X1/17  XI0/XI36/XI9/NET36  
2427                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X2/X0/X1/18  XI0/XI36/XI9/NET35  
2428                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X2/X1/X0/15  XI0/XI36/XI10/NET33  
2429                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X2/X1/X0/16  XI0/XI36/XI10/NET34  
2430                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X2/X1/X0/17  XI0/XI36/XI10/NET36  
2431                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X2/X1/X0/18  XI0/XI36/XI10/NET35  
2432                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X2/X1/X1/15  XI0/XI36/XI11/NET33  
2433                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X2/X1/X1/16  XI0/XI36/XI11/NET34  
2434                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X2/X1/X1/17  XI0/XI36/XI11/NET36  
2435                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X2/X1/X1/18  XI0/XI36/XI11/NET35  
2436                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X3/X0/X0/15  XI0/XI36/XI12/NET33  
2437                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X3/X0/X0/16  XI0/XI36/XI12/NET34  
2438                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X3/X0/X0/17  XI0/XI36/XI12/NET36  
2439                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X3/X0/X0/18  XI0/XI36/XI12/NET35  
2440                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X3/X0/X1/15  XI0/XI36/XI13/NET33  
2441                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X3/X0/X1/16  XI0/XI36/XI13/NET34  
2442                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X3/X0/X1/17  XI0/XI36/XI13/NET36  
2443                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X3/X0/X1/18  XI0/XI36/XI13/NET35  
2444                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X3/X1/X0/15  XI0/XI36/XI14/NET33  
2445                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X3/X1/X0/16  XI0/XI36/XI14/NET34  
2446                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X3/X1/X0/17  XI0/XI36/XI14/NET36  
2447                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X3/X1/X0/18  XI0/XI36/XI14/NET35  
2448                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X3/X1/X1/15  XI0/XI36/XI15/NET33  
2449                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X3/X1/X1/16  XI0/XI36/XI15/NET34  
2450                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X3/X1/X1/17  XI0/XI36/XI15/NET36  
2451                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X0/X3/X1/X1/18  XI0/XI36/XI15/NET35  
2452                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X0/X0/X0/15  XI0/XI37/XI0/NET33  
2453                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X0/X0/X0/16  XI0/XI37/XI0/NET34  
2454                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X0/X0/X0/17  XI0/XI37/XI0/NET36  
2455                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X0/X0/X0/18  XI0/XI37/XI0/NET35  
2456                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X0/X0/X1/15  XI0/XI37/XI1/NET33  
2457                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X0/X0/X1/16  XI0/XI37/XI1/NET34  
2458                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X0/X0/X1/17  XI0/XI37/XI1/NET36  
2459                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X0/X0/X1/18  XI0/XI37/XI1/NET35  
2460                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X0/X1/X0/15  XI0/XI37/XI2/NET33  
2461                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X0/X1/X0/16  XI0/XI37/XI2/NET34  
2462                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X0/X1/X0/17  XI0/XI37/XI2/NET36  
2463                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X0/X1/X0/18  XI0/XI37/XI2/NET35  
2464                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X0/X1/X1/15  XI0/XI37/XI3/NET33  
2465                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X0/X1/X1/16  XI0/XI37/XI3/NET34  
2466                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X0/X1/X1/17  XI0/XI37/XI3/NET36  
2467                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X0/X1/X1/18  XI0/XI37/XI3/NET35  
2468                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X1/X0/X0/15  XI0/XI37/XI4/NET33  
2469                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X1/X0/X0/16  XI0/XI37/XI4/NET34  
2470                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X1/X0/X0/17  XI0/XI37/XI4/NET36  
2471                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X1/X0/X0/18  XI0/XI37/XI4/NET35  
2472                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X1/X0/X1/15  XI0/XI37/XI5/NET33  
2473                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X1/X0/X1/16  XI0/XI37/XI5/NET34  
2474                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X1/X0/X1/17  XI0/XI37/XI5/NET36  
2475                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X1/X0/X1/18  XI0/XI37/XI5/NET35  
2476                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X1/X1/X0/15  XI0/XI37/XI6/NET33  
2477                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X1/X1/X0/16  XI0/XI37/XI6/NET34  
2478                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X1/X1/X0/17  XI0/XI37/XI6/NET36  
2479                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X1/X1/X0/18  XI0/XI37/XI6/NET35  
2480                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X1/X1/X1/15  XI0/XI37/XI7/NET33  
2481                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X1/X1/X1/16  XI0/XI37/XI7/NET34  
2482                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X1/X1/X1/17  XI0/XI37/XI7/NET36  
2483                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X1/X1/X1/18  XI0/XI37/XI7/NET35  
2484                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X2/X0/X0/15  XI0/XI37/XI8/NET33  
2485                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X2/X0/X0/16  XI0/XI37/XI8/NET34  
2486                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X2/X0/X0/17  XI0/XI37/XI8/NET36  
2487                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X2/X0/X0/18  XI0/XI37/XI8/NET35  
2488                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X2/X0/X1/15  XI0/XI37/XI9/NET33  
2489                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X2/X0/X1/16  XI0/XI37/XI9/NET34  
2490                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X2/X0/X1/17  XI0/XI37/XI9/NET36  
2491                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X2/X0/X1/18  XI0/XI37/XI9/NET35  
2492                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X2/X1/X0/15  XI0/XI37/XI10/NET33  
2493                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X2/X1/X0/16  XI0/XI37/XI10/NET34  
2494                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X2/X1/X0/17  XI0/XI37/XI10/NET36  
2495                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X2/X1/X0/18  XI0/XI37/XI10/NET35  
2496                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X2/X1/X1/15  XI0/XI37/XI11/NET33  
2497                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X2/X1/X1/16  XI0/XI37/XI11/NET34  
2498                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X2/X1/X1/17  XI0/XI37/XI11/NET36  
2499                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X2/X1/X1/18  XI0/XI37/XI11/NET35  
2500                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X3/X0/X0/15  XI0/XI37/XI12/NET33  
2501                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X3/X0/X0/16  XI0/XI37/XI12/NET34  
2502                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X3/X0/X0/17  XI0/XI37/XI12/NET36  
2503                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X3/X0/X0/18  XI0/XI37/XI12/NET35  
2504                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X3/X0/X1/15  XI0/XI37/XI13/NET33  
2505                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X3/X0/X1/16  XI0/XI37/XI13/NET34  
2506                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X3/X0/X1/17  XI0/XI37/XI13/NET36  
2507                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X3/X0/X1/18  XI0/XI37/XI13/NET35  
2508                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X3/X1/X0/15  XI0/XI37/XI14/NET33  
2509                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X3/X1/X0/16  XI0/XI37/XI14/NET34  
2510                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X3/X1/X0/17  XI0/XI37/XI14/NET36  
2511                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X3/X1/X0/18  XI0/XI37/XI14/NET35  
2512                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X3/X1/X1/15  XI0/XI37/XI15/NET33  
2513                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X3/X1/X1/16  XI0/XI37/XI15/NET34  
2514                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X3/X1/X1/17  XI0/XI37/XI15/NET36  
2515                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X0/X1/X1/X3/X1/X1/18  XI0/XI37/XI15/NET35  
2516                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X1/X0/X0/X0/X0/X0/15  XI0/XI38/XI0/NET33  
2517                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X1/X0/X0/X0/X0/X0/16  XI0/XI38/XI0/NET34  
2518                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X1/X0/X0/X0/X0/X0/17  XI0/XI38/XI0/NET36  
2519                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X1/X0/X0/X0/X0/X0/18  XI0/XI38/XI0/NET35  
2520                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X1/X0/X0/X0/X0/X1/15  XI0/XI38/XI1/NET33  
2521                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X1/X0/X0/X0/X0/X1/16  XI0/XI38/XI1/NET34  
2522                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X1/X0/X0/X0/X0/X1/17  XI0/XI38/XI1/NET36  
2523                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X1/X0/X0/X0/X0/X1/18  XI0/XI38/XI1/NET35  
2524                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X1/X0/X0/X0/X1/X0/15  XI0/XI38/XI2/NET33  
2525                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X1/X0/X0/X0/X1/X0/16  XI0/XI38/XI2/NET34  
2526                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X1/X0/X0/X0/X1/X0/17  XI0/XI38/XI2/NET36  
2527                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X1/X0/X0/X0/X1/X0/18  XI0/XI38/XI2/NET35  
2528                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X1/X0/X0/X0/X1/X1/15  XI0/XI38/XI3/NET33  
2529                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X1/X0/X0/X0/X1/X1/16  XI0/XI38/XI3/NET34  
2530                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X1/X0/X0/X0/X1/X1/17  XI0/XI38/XI3/NET36  
2531                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X1/X0/X0/X0/X1/X1/18  XI0/XI38/XI3/NET35  
2532                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X6/X0/X1/X0/X0/X1/X0/X0/15  XI0/XI38/XI4/NET33  
